unified_id,word,variants,category,sources,media_count
3548,ইমেইল,ইমেইল,প্রযুক্তি ও ইলেকট্রনিক্স,ishaara,5
3549,ইমেইল অ্যাড্রেস,ইমেইল অ্যাড্রেস,প্রযুক্তি ও ইলেকট্রনিক্স,ishaara,5
3550,ইয়ারফোন,ইয়ারফোন / ইয়ারবাড,প্রযুক্তি ও ইলেকট্রনিক্স,ishaara,5
3551,ইলাস্টিক,ইলাস্টিক,প্রযুক্তি ও ইলেকট্রনিক্স,ishaara,5
3552,ইংল্যান্ড,ইংল্যান্ড,বিবিধ (সাধারণ),ishaara,5
3553,ইসলামিক ফাউন্ডেশন,ইসলামিক ফাউন্ডেশন,ধর্ম,ishaara,5
3554,ইস্পাত,ইস্পাত,বিবিধ (সাধারণ),ishaara,5
3555,ঈশ্বর,ঈশ্বর,বিবিধ (সাধারণ),ishaara,5
3556,উগ্র,উগ্র,বিবিধ (সাধারণ),ishaara,5
3557,উচ্চ শব্দ,উচ্চ শব্দ,বিবিধ (সাধারণ),ishaara,5
3558,উচ্চস্বর,উচ্চস্বর,বিবিধ (সাধারণ),ishaara,5
3559,উচ্ছ্বসিত,উচ্ছ্বসিত,বিবিধ (সাধারণ),ishaara,5
3560,উত্তর পত্র,উত্তর পত্র,বিবিধ (সাধারণ),ishaara,5
3561,উত্তরা,উত্তরা,বাংলাদেশের স্থান,ishaara,5
3562,উত্তেজিত,উত্তেজিত,"আবেগ, অনুভূতি ও মানসিক অবস্থা",ishaara,5
3563,উদ্বোধন,উদ্বোধন,বিবিধ (সাধারণ),ishaara,5
3564,উদ্যোক্তা,উদ্যোক্তা,বিবিধ (সাধারণ),ishaara,5
3565,উপকারী,উপকারী,বিবিধ (সাধারণ),ishaara,5
3566,উপদেশ,উপদেশ,বিবিধ (সাধারণ),ishaara,5
3567,উপন‍্যাস,উপন‍্যাস,বিবিধ (সাধারণ),ishaara,5
3568,উপভোগ,উপভোগ,বিবিধ (সাধারণ),ishaara,5
3569,উপস্থাপন,উপস্থাপন,বিবিধ (সাধারণ),ishaara,5
3570,উপহাস,উপহাস,বিবিধ (সাধারণ),ishaara,5
3571,উপাদান,উপাদান,বিবিধ (সাধারণ),ishaara,5
3572,উপায়,উপায়,বিবিধ (সাধারণ),ishaara,5
3573,উপেক্ষা,উপেক্ষা,বিবিধ (সাধারণ),ishaara,5
3574,উল,উল,বিবিধ (সাধারণ),ishaara,5
3575,উল্টানো,উল্টানো,বিবিধ (সাধারণ),ishaara,5
3576,উল্লাস,উল্লাস,"আবেগ, অনুভূতি ও মানসিক অবস্থা",ishaara,5
3577,ঋতুস্রাব,ঋতুস্রাব,বিবিধ (সাধারণ),ishaara,5
3578,এক-পঞ্চমাংশ,এক-পঞ্চমাংশ,বিবিধ (সাধারণ),ishaara,5
3579,এককালীন,এককালীন,বিবিধ (সাধারণ),ishaara,5
3580,একতারা,একতারা,সংগীত ও সংস্কৃতি,ishaara,5
3581,একদর,একদর,বিবিধ (সাধারণ),ishaara,5
3582,একমাত্র,একমাত্র,বিবিধ (সাধারণ),ishaara,5
3583,এক্সেল,এক্সেল,প্রযুক্তি ও ইলেকট্রনিক্স,ishaara,5
3584,এসকেলেটর,এসকেলেটর,প্রযুক্তি ও ইলেকট্রনিক্স,ishaara,5
3585,ওজন মাপার যন্ত্র,ওজন মাপার যন্ত্র,বিবিধ (সাধারণ),ishaara,5
3586,ওজু,ওজু,বিবিধ (সাধারণ),ishaara,5
3587,ওঠানামা করা,ওঠানামা করা,বিবিধ (সাধারণ),ishaara,5
3588,ওমরাহ,ওমরাহ,ধর্ম,ishaara,5
3589,ওয়ানডে ম্যাচ,ওয়ানডে ম্যাচ,খেলাধুলা ও বিনোদন,ishaara,5
3590,ওয়ার্ড,ওয়ার্ড,বিবিধ (সাধারণ),ishaara,5
3591,ওয়েবসাইট,ওয়েবসাইট,প্রযুক্তি ও ইলেকট্রনিক্স,ishaara,5
3592,ওয়েস্ট কোট,ওয়েস্ট কোট,পোশাক ও ফ্যাশন,ishaara,5
3593,কণ্ঠ,কণ্ঠ,বিবিধ (সাধারণ),ishaara,5
3594,কত্থক নাচ,কত্থক নাচ,খেলাধুলা ও বিনোদন,ishaara,5
3595,কনটাক্ট লেন্স,কনটাক্ট লেন্স,বিবিধ (সাধারণ),ishaara,5
3596,কপি (Copy),কপি (Copy),বিবিধ (সাধারণ),ishaara,5
3597,কবরস্থান,কবরস্থান,ধর্ম,ishaara,5
3598,কব্জি,কব্জি,বিবিধ (সাধারণ),ishaara,5
3599,কমান্ডার,কমান্ডার,বিবিধ (সাধারণ),ishaara,5
3600,কমিশন,কমিশন,বিবিধ (সাধারণ),ishaara,5
3601,করোনা ভাইরাস,করোনা ভাইরাস,বিবিধ (সাধারণ),ishaara,5
3602,কর্কশ,কর্কশ,বিবিধ (সাধারণ),ishaara,5
3603,কর্মচারী,কর্মচারী,বিবিধ (সাধারণ),ishaara,5
3604,কর্মসংস্থান,কর্মসংস্থান,বিবিধ (সাধারণ),ishaara,5
3605,কল্পকাহিনী,কল্পকাহিনী,বিবিধ (সাধারণ),ishaara,5
3606,কল্যাণপুর,কল্যাণপুর,বাংলাদেশের স্থান,ishaara,5
3607,কসমেটিক,কসমেটিক,সৌন্দর্য ও সাজসজ্জা,ishaara,5
3608,কাকরাইল,কাকরাইল,বাংলাদেশের স্থান,ishaara,5
3609,কাঁচা মরিচ,কাঁচা মরিচ,শাকসব্জি ও রান্নার উপকরণ,ishaara,5
3610,কাঁচা হলুদ,কাঁচা হলুদ,শাকসব্জি ও রান্নার উপকরণ,ishaara,5
3611,কাছিম,কাছিম,বিবিধ (সাধারণ),ishaara,5
3612,কাজলদানি,কাজলদানি,বিবিধ (সাধারণ),ishaara,5
3613,কাজিন,কাজিন,বিবিধ (সাধারণ),ishaara,5
3614,কাঁটা তার,কাঁটা তার,বিবিধ (সাধারণ),ishaara,5
3615,কাতল মাছ,কাতল মাছ,বিবিধ (সাধারণ),ishaara,5
3616,কাদের,কাদের,বিবিধ (সাধারণ),ishaara,5
3617,কান,কান,শরীরের অংশ,ishaara,5
3618,কাপড় চোপড়,কাপড় চোপড়,বিবিধ (সাধারণ),ishaara,5
3619,কাপুরুষ,কাপুরুষ,চরিত্র ও গুণাবলী,ishaara,5
3620,কাবা শরিফ,কাবা শরিফ,ধর্ম,ishaara,5
3621,কারাগার,কারাগার,বিবিধ (সাধারণ),ishaara,5
3622,কারুশিল্প,কারুশিল্প,সংগীত ও সংস্কৃতি,ishaara,5
3623,কার্গো,কার্গো,বিবিধ (সাধারণ),ishaara,5
3624,কার্টুন,কার্টুন,বিবিধ (সাধারণ),ishaara,5
3625,কার্তুজ,কার্তুজ,বিবিধ (সাধারণ),ishaara,5
3626,কার্বন ডাই অক্সাইড,কার্বন ডাই অক্সাইড,বিবিধ (সাধারণ),ishaara,5
3627,কার্যনির্বাহী,কার্যনির্বাহী,বিবিধ (সাধারণ),ishaara,5
3628,কালবৈশাখি,কালবৈশাখি,প্রকৃতি ও পরিবেশ,ishaara,5
3629,কিডনি,কিডনি,বিবিধ (সাধারণ),ishaara,5
3630,কিশমিশ,কিশমিশ,বিবিধ (সাধারণ),ishaara,5
3631,কুঁজো,কুঁজো,বিবিধ (সাধারণ),ishaara,5
3632,কুটনামি করা,কুটনামি করা,বিবিধ (সাধারণ),ishaara,5
3633,কুড়িল বিশ্বরোড,কুড়িল বিশ্বরোড,বাংলাদেশের স্থান,ishaara,5
3634,কুতকুত খেলা,কুতকুত খেলা,খেলাধুলা ও বিনোদন,ishaara,5
3635,কুনি,কুনি,বিবিধ (সাধারণ),ishaara,5
3636,কৃতিত্ব,কৃতিত্ব,বিবিধ (সাধারণ),ishaara,5
3637,কৃপণ,কৃপণ,চরিত্র ও গুণাবলী,ishaara,5
3638,কৃষি জমি,কৃষি জমি,প্রকৃতি ও পরিবেশ,ishaara,5
3639,কৃষিবিজ্ঞান,কৃষিবিজ্ঞান,বিবিধ (সাধারণ),ishaara,5
3640,কৃষ্ণ,কৃষ্ণ,বিবিধ (সাধারণ),ishaara,5
3641,কেটে ফেলা,কেটে ফেলা,বিবিধ (সাধারণ),ishaara,5
3642,কেমিক্যাল,কেমিক্যাল,বিবিধ (সাধারণ),ishaara,5
3643,কোক,কোক,বিবিধ (সাধারণ),ishaara,5
3644,কোটি,কোটি,বিবিধ (সাধারণ),ishaara,5
3645,কোমর,কোমর,শরীরের অংশ,ishaara,5
3646,কোরআন শরিফ,কোরআন শরিফ,ধর্ম,ishaara,5
3647,কোরমা,কোরমা,বিবিধ (সাধারণ),ishaara,5
3648,ক্যামেরা,ক্যামেরা,বিবিধ (সাধারণ),ishaara,5
3649,ক্রম,ক্রম,বিবিধ (সাধারণ),ishaara,5
3650,ক্রমাগত,ক্রমাগত,বিবিধ (সাধারণ),ishaara,5
3651,ক্রয়,ক্রয়,বিবিধ (সাধারণ),ishaara,5
3652,ক্লান্তি,ক্লান্তি,বিবিধ (সাধারণ),ishaara,5
3653,ক্ষণস্থায়ী,ক্ষণস্থায়ী,বিবিধ (সাধারণ),ishaara,5
3654,ক্ষতিপূরণ,ক্ষতিপূরণ,বিবিধ (সাধারণ),ishaara,5
3655,ক্ষমা,ক্ষমা,বিবিধ (সাধারণ),ishaara,5
3656,ক্ষীণ,ক্ষীণ,বিবিধ (সাধারণ),ishaara,5
3657,ক্ষুধার্ত,ক্ষুধার্ত,বিবিধ (সাধারণ),ishaara,5
3658,ক্ষেত্র,ক্ষেত্র,বিবিধ (সাধারণ),ishaara,5
3659,খরচ,খরচ,বিবিধ (সাধারণ),ishaara,5
3660,খরম,খরম,বিবিধ (সাধারণ),ishaara,5
3661,খসখসে,খসখসে,বিবিধ (সাধারণ),ishaara,5
3662,খসড়া,খসড়া,বিবিধ (সাধারণ),ishaara,5
3663,খাওয়ানো,খাওয়ানো,বিবিধ (সাধারণ),ishaara,5
3664,খাজনা,খাজনা,বিবিধ (সাধারণ),ishaara,5
3665,খাদ্য বিশেষজ্ঞ,খাদ্য বিশেষজ্ঞ,বিবিধ (সাধারণ),ishaara,5
